X	Y	ID	NOME	ESTADO	MUNICÍPIO	BACIA	SUB-BACIA	RESPONSÁVEL	OPERADORA	ALTITUDE	ESTAÇÃO PLUVIOMÉTRICA	REGISTRADOR DE CHUVA	ESTAÇÃO CLIMATOLÓGICA	INÍCIO - PERÍODO PLUVIOMÉTRICO	FIM - PERÍODO PLUVIOMÉTRICO	INÍCIO - PERÍODO REGISTRADOR DE CHUVA	FIM - PERÍODO REGISTRADOR DE CHUVA	INÍCIO - PERÍODO CLIMATOLÓGICO	FIM - PERÍODO CLIMATOLÓGICO
-43,427	-22,783	2243384	MESQUITA_Centro	RIO DE JANEIRO	MENDES	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	21	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4143	-22,7694	2243385	MESQUITA_CIEP 431 - Padre Nino Miraldi	RIO DE JANEIRO	MENDES	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	15	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4355	-22,8016	2243386	MESQUITA_Escola Municipal Ernesto Che Guevara	RIO DE JANEIRO	MENDES	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	21	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3961	-22,8108	2243387	NILÓPOLIS_ESCOLA MUNICIPAL CONSUELO ESTRUC SILVA	RIO DE JANEIRO	NILÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	15	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4194	-22,8078	2243388	NILÓPOLIS_Prefeitura Municipal	RIO DE JANEIRO	NILÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	18	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1231	-22,8819	2243389	NITERÓI_Visconde de Itaboraí	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	10	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1211	-22,905	2243390	NITERÓI_Praia João Caetano	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	31	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0669	-22,9069	2243391	NITERÓI_Largo da Batalha	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	109	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,07	-22,8689	2243392	NITERÓI_Morro do Castro	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	126	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0989	-22,8619	2243393	NITERÓI_Barreto	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	11	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0489	-22,8769	2243394	NITERÓI_Santa Barbara	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	92	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,03	-22,8811	2243395	NITERÓI_Maria Paula	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	65	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0281	-22,9539	2243396	NITERÓI_Itaipu	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	6	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0531	-22,9061	2243397	NITERÓI_Badu	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	97	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1161	-22,9319	2243398	NITERÓI_Jurujuba	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	10	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0569	-22,9419	2243399	NITERÓI_Piratininga	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	12	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0981	-22,9339	2243400	NITERÓI_Charitas	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0639	-22,9289	2243401	NITERÓI_Piratininga 1	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	22	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0919	-22,9511	2243402	NITERÓI_Piratininga2	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	6	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0831	-22,8831	2243403	NITERÓI_Fonseca	RIO DE JANEIRO	NITERÓI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	33	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,499	-22,748	2243404	NOVA IGUACU_Riachão	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	29	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4369	-22,7339	2243405	NOVA IGUAÇU_Caioaba	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	13	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4311	-22,7019	2243406	NOVA IGUAÇU_Miguel Couto	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	25	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,6081	-22,8281	2243407	NOVA IGUAÇU_Jardim Guandu	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	14	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,5931	-22,8089	2243408	NOVA IGUAÇU_Paraiso	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	28	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,5231	-22,765	2243409	NOVA IGUAÇU_Palhada	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	37	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,455	-22,7089	2243410	NOVA IGUAÇU_Jardim Ocidental	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	34	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,5236	-22,7183	2243411	NOVA IGUAÇU_EMEI Olga Celestina Gilbert Almeida	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	55	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4931	-22,6611	2243412	NOVA IGUAÇU_E. M. ADRIANOPOLIS	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	49	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,4683	-22,7233	2243413	NOVA IGUAÇU_Escola Municipal Herbert Moses	RIO DE JANEIRO	NOVA IGUAÇU	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	77	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,7142	-22,5985	2243414	PARACAMBI_Escola Municipal Dr. Carlos Nabuco	RIO DE JANEIRO	PARACAMBI	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	142	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2961	-22,1719	2243415	PARAÍBA DO SUL_Jatobá	RIO DE JANEIRO	PARAÍBA DO SUL	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	311	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,3161	-22,2161	2243416	PARAÍBA DO SUL_Werneck	RIO DE JANEIRO	PARAÍBA DO SUL	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	339	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2881	-22,1539	2243417	PARAÍBA DO SUL_Limoeiro	RIO DE JANEIRO	PARAÍBA DO SUL	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	290	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1711	-22,53	2243418	PETRÓPOLIS_Alto da Serra1	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	863	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,21	-22,52	2243419	PETRÓPOLIS_Rua Parana/Quitandinha	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1001	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2489	-22,4269	2243420	PETRÓPOLIS_Araras	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	980	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0461	-22,3739	2243421	PETRÓPOLIS_Estrada do Cantagalo	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1114	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0631	-22,255	2243422	PETRÓPOLIS_Estrada do Brejal	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	642	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0581	-22,4281	2243423	PETRÓPOLIS_Estrada Petrópolis/Teresópolis	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1099	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0969	-22,4011	2243424	PETRÓPOLIS_Vila Constância	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	771	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,21	-22,55	2243425	PETRÓPOLIS_Independência	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	840	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1319	-22,3881	2243426	PETRÓPOLIS_Itaipava	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	692	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2089	-22,5481	2243427	PETRÓPOLIS_Independência2	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	829	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0761	-22,2581	2243428	PETRÓPOLIS_CIEP Brizolão 281	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	516	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1431	-22,4539	2243429	PETRÓPOLIS_CIEP Brizolão137	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	698	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0469	-22,4019	2243430	PETRÓPOLIS_Vale do Cuiabá	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1065	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,17	-22,53	2243431	PETRÓPOLIS_Alto da Serra2	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	889	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,22	-22,52	2243432	PETRÓPOLIS_Rua Araruama/Quitandinha	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1071	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2231	-22,5289	2243433	PETRÓPOLIS_Rua Amazonas/Quitandinha	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	964	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1219	-22,4181	2243434	PETRÓPOLIS_Nogueira	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	793	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1611	-22,5269	2243435	PETRÓPOLIS_Morin	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	889	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1119	-22,3689	2243436	PETRÓPOLIS_Itaipava2	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	799	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1339	-22,335	2243437	PETRÓPOLIS_Pedro do Rio	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	685	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,095	-22,3531	2243438	PETRÓPOLIS_Estrada da Cachoeira	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	761	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0989	-22,4611	2243439	PETRÓPOLIS_Correas	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	988	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,0469	-22,3361	2243440	PETRÓPOLIS_Vale do Cuiabá2	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1116	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,2189	-22,4811	2243441	PETRÓPOLIS_Mosela	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	1071	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1319	-22,3489	2243442	PETRÓPOLIS_Vila Rica	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	730	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,1731	-22,4189	2243443	PETRÓPOLIS_Araras 2	RIO DE JANEIRO	PETRÓPOLIS	ATLÂNTICO, TRECHO LESTE	RIO PARAÍBA DO SUL	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	724	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,556	-22,698	2243444	QUEIMADOS_Estrada Rio do Ouro	RIO DE JANEIRO	QUEIMADOS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	42	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
-43,583	-22,712	2243445	QUEIMADOS_Jardim da Fonte	RIO DE JANEIRO	QUEIMADOS	ATLÂNTICO, TRECHO LESTE	RIOS MACAÉ, SÃO JOÃO E OUTROS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS	32	SIM	NÃO	NÃO	01/01/2014	--	--	--	--	--
